Genes,F:\massdata\20240930TPP\m\20240930_tpp_m_01.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_02.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_03.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_04.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_05.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_06.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_07.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_08.raw,
FMN1,500228,451881,368553,389376,258797,506536,581085,898433
FMR1,7540000,7310000,4910000,5960000,3960000,1990000,1670000,699412
FN3KRP,8420000,7910000,5670000,5030000,8180000,9720000,6540000,2780000
FNBP1L,5320000,5310000,5210000,5590000,3620000,2750000,1770000,1600000
FNBP4,6530000,6850000,5970000,6140000,6060000,7340000,8320000,10100000
FNDC3B,3500000,2740000,1290000,1260000,918600,1060000,540992,487929
FNTA,1780000,1550000,1800000,1680000,1460000,1360000,564203,377745
FOXJ3,1420000,1410000,614790,494769,930738,935074,875257,688930
FOXK1,30400000,24500000,16700000,14000000,9570000,5560000,2940000,2030000
FOXO3,458527,511473,528796,308660,441483,450421,396078,365684
FOXRED1,12100000,11200000,6670000,4600000,2070000,477264,732874,653415
FRAS1,433676,463471,250526,346199,245214,405885,224896,405293
FRRS1,856665,615975,884674,1060000,818147,894541,727174,642182
FRYL,3770000,1800000,2400000,2760000,513282,494119,341553,276905
FTH1,14300000,14600000,11900000,13400000,13000000,11900000,11200000,10600000
FTL,2020000,2070000,2560000,2430000,1960000,2420000,2420000,2580000
FTO,8020000,7510000,6190000,5920000,4740000,4250000,3180000,3400000
FUBP1,103000000,109000000,104000000,111000000,113000000,134000000,150000000,184000000
FUBP3,43000000,40800000,34300000,34400000,26500000,18600000,7840000,6230000
FUCA1,14500000,13700000,13400000,12700000,13800000,10800000,3580000,1830000
FUCA2,6630000,5560000,5420000,5740000,4880000,4950000,2550000,1340000
FUNDC2,38500000,35200000,36900000,31400000,34200000,28700000,14500000,11300000
FURIN,1160000,1160000,859223,527217,674765,557633,290559,353861
FUS,28000000,23800000,26800000,28800000,28300000,28500000,31900000,42500000
FUT1,8600000,6090000,4340000,4160000,2960000,2220000,1170000,580721
FUT4,6070000,5630000,3110000,3100000,2560000,1820000,991109,634249
FXN,17200000,15900000,12400000,10500000,12600000,11200000,10500000,10200000
FXYD3,9150000,11600000,7760000,10600000,10300000,13600000,7710000,12000000
FYCO1,1080000,1050000,904323,903097,637167,675312,471237,466920
FZD6,635615,418075,271995,352052,295494,268448,263200,420844
G3BP1,47900000,51100000,37400000,37600000,38800000,33200000,19000000,20700000
G3BP2,47900000,46800000,34500000,32600000,28700000,20200000,13300000,11200000
G6PD,177000000,157000000,128000000,103000000,52600000,29000000,15500000,12600000
GAA,3630000,3160000,2780000,1740000,2790000,2400000,1840000,1230000
GAB1,886420,895279,458344,696170,906065,916535,912890,1000000
GABARAPL2,12600000,11600000,10300000,9040000,9940000,10100000,5930000,4600000
GABPA,8010000,6910000,6340000,5970000,5020000,4360000,2640000,2090000
GABPB1,8690000,6870000,2240000,2890000,3720000,2920000,2170000,2360000
GADD45GIP1,4250000,3750000,2930000,3760000,3550000,4730000,4080000,5570000
GAK,13800000,11200000,7150000,7090000,5530000,4470000,4210000,4080000
GALE,49100000,42400000,19800000,16900000,10500000,6090000,2310000,1900000
GALK2,20800000,19400000,18500000,18400000,17700000,8790000,3240000,2470000
GALM,3650000,4480000,3250000,2990000,2310000,1050000,407447,211902
GALNS,6220000,5880000,5740000,5450000,5390000,6490000,7980000,8040000
GALNT1,1290000,1280000,1030000,873812,612246,253380,233248,167534
GALNT14,8340000,6350000,3000000,2830000,1640000,820079,395880,313149
GALNT2,22300000,20300000,16400000,11100000,5910000,2800000,1790000,957715
GALNT3,17400000,19100000,13000000,10500000,5880000,3870000,1780000,1630000
GALNT7,19000000,17600000,16000000,16200000,13000000,7460000,2590000,2010000
GALT,1700000,1950000,1650000,1710000,1480000,1600000,736085,308680
GAN,2810000,2800000,4580000,5590000,2120000,1130000,249987,340017
GANAB,175000000,178000000,132000000,113000000,64300000,46000000,24600000,24700000
GAPDH,1450000000,1400000000,1290000000,1140000000,1340000000,1380000000,651000000,160000000
GAPVD1,32700000,27900000,18300000,16500000,11200000,8070000,4560000,4320000
GAR1,7880000,7360000,7490000,8540000,10500000,11500000,10500000,6760000
GARS1,107000000,95000000,66400000,65600000,76900000,82400000,78500000,65400000
GART,74900000,61100000,64200000,49000000,27000000,14800000,6960000,6280000
GATAD2A,13700000,13300000,9380000,8210000,5900000,5420000,4850000,5920000
GATAD2B,6710000,6210000,4700000,4150000,3780000,3370000,2660000,3790000
GATC,2390000,2790000,2580000,2380000,2450000,3270000,3230000,3910000
GATD3;GATD3B,38200000,36000000,33100000,28800000,29300000,43300000,38100000,54000000
GBA1,23300000,24700000,23800000,22000000,13500000,8060000,3940000,4020000
GBF1,7060000,5820000,3750000,3260000,2140000,1440000,854722,1110000
GBP2,2870000,7160000,4110000,2330000,1100000,540320,185316,723694
GCA,21700000,19300000,14300000,13600000,13300000,10000000,3890000,3290000
GCAT,1560000,1040000,2280000,2220000,2090000,2610000,1490000,1480000
GCC1,12900000,4160000,2990000,2420000,4480000,1710000,1160000,1470000
GCC2,8680000,8440000,7130000,6820000,6640000,6680000,5340000,5130000
GCHFR,3840000,4100000,3560000,3780000,3810000,5610000,5680000,9260000
GCLC,16000000,14500000,14100000,11100000,7550000,4590000,2740000,2020000
GCLM,4170000,4270000,3440000,3300000,2120000,1300000,994662,1010000
GCN1,42000000,32000000,16500000,14500000,7110000,3520000,1850000,1590000
GCNT3,40100000,34300000,20000000,18000000,10200000,8400000,4950000,5170000
GCSH,35800000,31200000,38700000,40300000,43300000,50500000,48300000,67700000
GDA,21100000,20700000,24500000,24700000,25300000,26800000,32300000,41300000
GDE1,1830000,2050000,1680000,2090000,1900000,2210000,1320000,730368
GDF15,7290000,5710000,6970000,5790000,4390000,5230000,3550000,3640000
GDI1,41900000,45200000,36500000,32500000,25200000,13000000,7540000,6530000
GDI2,187000000,191000000,179000000,156000000,139000000,56900000,23600000,21500000
GEMIN2,1870000,1560000,1470000,1660000,1830000,2280000,1670000,1650000
GEMIN5,26800000,23100000,7110000,6210000,4020000,3350000,848858,739258
GEMIN6,3610000,3430000,2680000,2970000,2500000,2830000,2740000,2320000
GET1,2090000,1980000,1190000,942265,726835,478323,204664,127740
GET3,18800000,13000000,13200000,11700000,7130000,4640000,2320000,2090000
GET4,18000000,16600000,13200000,11700000,8260000,5270000,2140000,1670000
GFM1,37400000,33300000,33500000,30500000,15100000,7820000,4460000,3540000
GFM2,5410000,4590000,3620000,3550000,2650000,2600000,2120000,1060000
GFPT1,116000000,105000000,76100000,59300000,31500000,19700000,8660000,7660000
GFUS,22700000,25700000,21400000,20200000,17200000,10100000,3710000,3420000
GGA1,7360000,7390000,5160000,5600000,6990000,4230000,2110000,1830000
GGA3,10400000,9870000,9500000,9740000,8630000,6920000,5030000,5020000
GGCT,68300000,69100000,56900000,64200000,62200000,69000000,34100000,23000000
GGH,4570000,3980000,3810000,3240000,4310000,4930000,5120000,4910000
GGNBP2,380427,441024,190390,300723,290009,247233,237845,333743
GGPS1,5730000,9480000,8090000,8600000,6190000,3560000,845876,350817
GGT1,1420000,1240000,1400000,1340000,1450000,1750000,1910000,2370000
GHDC,4570000,4320000,3670000,3710000,2840000,2130000,950698,581096
GHITM,24200000,25500000,18000000,22000000,24800000,26900000,13800000,18000000
GID8,2880000,3000000,2610000,2510000,2220000,2680000,2560000,3030000
GIGYF1,1790000,1330000,1030000,1040000,1160000,1470000,864148,1340000
GIGYF2,12100000,11700000,8650000,9720000,10600000,10400000,7170000,7960000
GINS3,1000000,758627,472420,588723,491111,461000,249465,437952
GINS4,2150000,1830000,1660000,2140000,1250000,593871,472005,373570
GIPC1,22800000,22400000,18600000,14600000,8970000,3720000,2320000,2180000
GIPC2,4490000,4790000,4720000,4020000,3820000,2370000,629507,723852
GIT1,11400000,9900000,9370000,6950000,4350000,4580000,3890000,2270000
GIT2,3270000,3130000,2850000,2430000,1180000,1010000,1130000,959454
GJB2,1370000,1570000,1750000,1520000,1980000,2200000,3340000,3450000
GLA,5260000,6060000,4210000,4420000,3220000,2530000,1180000,1360000
GLB1,12800000,12700000,9330000,6720000,4850000,4080000,3050000,3160000
GLB1L2,6420000,5620000,4870000,4290000,3300000,2630000,1320000,968020
GLCE,4680000,3890000,4120000,3400000,4020000,2130000,1030000,649720
GLE1,4590000,3980000,2330000,2120000,1200000,893316,367000,1410000
GLG1,39700000,38000000,29400000,27900000,28300000,27700000,20400000,22500000
GLMP,500934,543774,369397,536780,331628,436927,304277,361880
GLO1,77000000,77200000,74300000,74700000,89400000,73100000,45500000,35200000
GLOD4,20300000,19400000,19800000,19300000,13900000,6790000,3590000,2950000
GLRX,6280000,5070000,7850000,6700000,6030000,5770000,6460000,7250000
GLRX3,53600000,57600000,59700000,60300000,50900000,38700000,15900000,12000000
GLRX5,17700000,15900000,15100000,13900000,15200000,18100000,25200000,31700000
GLS,15400000,13900000,7300000,6970000,4410000,2810000,1530000,1260000
GLTP,6680000,3180000,2470000,6240000,5590000,4880000,1980000,750073
GLUD1,123000000,123000000,105000000,110000000,99400000,41900000,13000000,12600000
GLUL,8070000,7010000,4720000,4840000,5060000,4590000,1270000,970687
GM2A,6650000,5170000,6800000,6530000,7600000,6160000,7280000,7710000
GMDS,46200000,44400000,36800000,30600000,19600000,11600000,7090000,6150000
GMEB1,3560000,3040000,4130000,3590000,3350000,3140000,2390000,1790000
GMEB2,3260000,3010000,1430000,1500000,2280000,2830000,2530000,2370000
GMFB,22700000,24600000,16200000,19700000,23200000,27200000,13700000,19400000
GMPPA,8220000,5970000,5540000,3600000,2970000,1370000,298656,1880000
GMPPB,12200000,11300000,8870000,7190000,5110000,3640000,1620000,1250000
GMPR2,5220000,5030000,4780000,5640000,5910000,7360000,5480000,7560000
GMPS,63000000,61700000,50200000,43200000,20200000,11700000,5920000,5390000
GNA11,12200000,8190000,5540000,6190000,2570000,1620000,905553,706932
GNA13,36800000,30700000,16300000,14800000,6210000,5450000,2280000,2010000
GNAI1,13200000,12000000,9310000,7860000,2230000,1440000,1190000,640579
GNAI2,61600000,52300000,25800000,23900000,13400000,8800000,4370000,3410000
GNAI3,25200000,17700000,14500000,11900000,7320000,3610000,2300000,2550000
GNAS,46600000,45300000,25900000,23100000,17100000,10500000,6350000,5880000
GNB1,209000000,190000000,161000000,136000000,95600000,46600000,14000000,12900000
GNB1L,5280000,4760000,5180000,5090000,4630000,5430000,4010000,2380000
GNB2,58500000,53800000,40500000,32500000,20600000,8020000,3580000,3080000
GNE,8820000,7470000,7350000,4650000,2260000,1070000,346302,361882
GNG10,1790000,1680000,1680000,1450000,1610000,1840000,1720000,1300000
GNG12,29500000,33300000,20200000,22500000,16800000,14600000,7600000,7770000
GNG5,88100000,75100000,52600000,83800000,99500000,95500000,76200000,63700000
GNG7,6180000,5910000,4640000,5500000,3080000,2420000,1430000,716464
GNL1,12400000,11700000,8710000,4260000,1940000,1340000,4230000,389022
GNL2,922607,759626,412520,326691,214665,195685,493873,402777
GNL3,11900000,10600000,8230000,4200000,1660000,471706,736965,657602
GNPDA1,23000000,19600000,20800000,23300000,28500000,34000000,41600000,45100000
GNPDA2,771187,607312,782672,649993,846776,938994,689627,793707
GNPNAT1,13000000,11500000,12100000,11100000,15600000,19300000,27900000,2750000
GNPTG,1630000,1400000,1320000,1700000,1360000,1410000,1160000,1380000
GNS,45700000,44600000,41900000,42800000,43000000,56800000,49100000,49300000
GOLGA1,1480000,1450000,1890000,1600000,1840000,9490000,1650000,1310000
GOLGA2,15700000,12700000,9190000,9550000,8400000,8140000,6930000,7660000
GOLGA3,9310000,9030000,8040000,8910000,8910000,10500000,8770000,7960000
GOLGA4,19400000,54400000,3400000,46500000,44200000,3540000,18600000,12300000
GOLGA5,11100000,6160000,4180000,4230000,4330000,3440000,3300000,3950000
GOLGB1,18100000,17700000,13100000,13000000,12200000,12300000,9610000,11100000
GOLIM4,11100000,11200000,6870000,7000000,8940000,10300000,7350000,6430000
GOLM1,26000000,24700000,23500000,27600000,29000000,34400000,34000000,35000000
GOLM2,7550000,7580000,6210000,6170000,6030000,7330000,6570000,7410000
GOLPH3,16400000,15400000,7670000,7800000,5600000,2930000,1370000,1450000
GOLPH3L,1640000,1840000,1140000,932472,732068,414813,204401,242590
GOLT1B,13100000,12500000,7910000,8850000,6950000,6290000,7920000,6870000
GON7,5050000,6040000,7800000,2810000,5220000,7070000,5670000,5760000
GOPC,7930000,6870000,3710000,2950000,1740000,1170000,861515,802868
GORASP2,22600000,19300000,13100000,11700000,8160000,6810000,4680000,4600000
GOSR1,13000000,10200000,8190000,7590000,5110000,4420000,2940000,2960000
GOSR2,7840000,6750000,6320000,7680000,3270000,3420000,1510000,1130000
GOT1,42900000,44900000,43800000,43300000,45500000,57200000,53200000,74900000
GOT2,316000000,301000000,252000000,233000000,278000000,396000000,404000000,630000000
GPA33,976473,906559,1110000,792270,1100000,1280000,998846,1410000
GPALPP1,6070000,6320000,5900000,5620000,6410000,7940000,8790000,10300000
GPATCH1,1330000,1510000,2100000,2630000,1870000,1320000,708642,754191
GPATCH4,2540000,2720000,2510000,1330000,1060000,1310000,1500000,1560000
GPATCH8,4600000,4050000,3670000,3200000,4030000,4000000,5040000,7040000
GPD1,9240000,8530000,7620000,6850000,4610000,2770000,1580000,1240000
GPD1L,7890000,4880000,4980000,3590000,2180000,1210000,734469,414794
GPD2,54600000,56700000,52000000,50000000,49700000,49600000,33800000,16200000
GPHN,6320000,5500000,5650000,5060000,6390000,6250000,5770000,4560000
GPI,390000000,397000000,359000000,393000000,433000000,383000000,116000000,64200000
GPKOW,7300000,6230000,6510000,5620000,2410000,1940000,1420000,1550000
GPN1,4460000,3920000,1860000,2190000,1610000,1040000,753884,732268
GPR107,10500000,9400000,3210000,3340000,4740000,2850000,1690000,1710000
GPR108,3180000,2640000,1670000,1820000,2260000,2170000,1600000,1420000
GPRC5A,22800000,21500000,14700000,18300000,14300000,11200000,7130000,7200000
GPRC5C,7690000,6740000,3980000,3890000,3390000,3050000,2430000,2730000
GPS1,21400000,21500000,21100000,20100000,16300000,14600000,8510000,5450000
GPT,1730000,1500000,1230000,1070000,1180000,1250000,745047,389173
GPT2,22600000,22300000,15900000,13400000,7920000,4960000,2260000,1780000
GPX1,23900000,21900000,14700000,11100000,7780000,5850000,3530000,3530000
GPX2,26700000,29200000,24000000,16600000,17000000,12100000,9680000,6420000
GPX3,140914,91348.1,97335.7,52956.6,82409.1,50607.2,72438.2,92780.6
GPX4,8840000,8490000,5250000,4610000,3040000,2460000,1550000,1040000
GRAMD1B,8560000,7310000,5670000,5210000,3860000,2300000,1360000,1030000
GRB2,19600000,19600000,17500000,18700000,19300000,23400000,12000000,6940000
GRB7,5250000,7030000,1480000,774045,549959,545702,554927,814929
GRHL2,1940000,2200000,2150000,2000000,2040000,2360000,1890000,2290000
GRHPR,34000000,30900000,21100000,15600000,9490000,2890000,1610000,1240000
GRIPAP1,11700000,12600000,11300000,11300000,12600000,14100000,14000000,17300000
GRK2,19000000,17200000,15400000,9130000,4800000,2110000,1660000,990745
GRN,13700000,14400000,13500000,12900000,14300000,15700000,14200000,14900000
GRPEL1,64700000,68500000,60000000,69100000,57600000,48600000,28700000,34100000
GRPEL2,1820000,1610000,909688,974746,525616,366001,314151,205734
GRSF1,20200000,18400000,19900000,15900000,9530000,4510000,2620000,1700000
GRWD1,15600000,12900000,8900000,8160000,5450000,3400000,1210000,1100000
GSE1,1880000,1320000,1540000,1240000,892098,328079,436168,669408
GSK3A,16200000,14900000,12500000,10300000,5960000,4460000,2650000,1770000
GSK3B,9260000,8600000,6480000,6110000,2230000,1360000,867312,272376
GSKIP,3650000,3080000,1790000,3340000,3160000,4090000,4980000,5720000
GSN,130000000,137000000,119000000,110000000,68400000,41700000,19500000,15600000
GSPT1,103000000,101000000,91200000,81100000,72100000,64400000,41100000,42100000
GSPT2,5980000,4690000,3780000,4110000,4040000,3350000,2250000,1280000
GSR,35200000,32700000,25900000,29300000,32200000,39800000,40900000,49800000
GSS,26000000,24000000,25300000,28000000,30300000,34000000,28800000,12900000
GSTK1,92200000,89300000,67400000,48500000,25100000,16400000,9440000,6990000
GSTO1,151000000,149000000,115000000,109000000,129000000,170000000,131000000,99100000
GSTP1,902000000,641000000,538000000,279000000,90500000,49100000,28800000,25100000
GSTT1,9020000,7100000,6510000,6860000,7850000,9010000,11200000,11100000
GSTZ1,5260000,4380000,3070000,2230000,1320000,635234,363010,316476
GTF2A1,4110000,4200000,3330000,3650000,4300000,5250000,4880000,6080000
GTF2A2,3300000,3930000,2030000,2190000,4550000,7150000,5930000,8010000
GTF2B,3900000,3730000,2280000,1730000,986642,702233,433911,597551
GTF2E1,1320000,1430000,1670000,881662,1250000,955071,662400,683108
GTF2E2,7510000,7080000,4870000,3460000,2140000,1510000,870620,815991
GTF2F1,9470000,8070000,6730000,7820000,8530000,8610000,6220000,5880000
GTF2F2,16700000,15500000,16800000,14300000,15600000,11800000,6900000,6020000
GTF2H2;GTF2H2C,7800000,7160000,5100000,4880000,3830000,1970000,1090000,873484
GTF2I,46600000,39600000,22500000,18800000,10200000,5850000,3110000,2590000
GTF3C1,10900000,10200000,5380000,4600000,2790000,1350000,604892,523018
GTF3C3,3360000,3220000,1990000,2240000,1290000,924521,444807,583351
GTF3C4,6790000,6010000,4700000,4080000,2790000,1600000,964251,799571
GTF3C5,10100000,9100000,5820000,4490000,2890000,2080000,1550000,1620000
GTPBP1,1450000,1600000,1350000,1150000,629246,317365,268102,224916
GUK1,7290000,6840000,4150000,3710000,1830000,1120000,519630,558500
GUSB,2160000,1230000,989983,867504,736344,447021,443696,455249
GXYLT1,1850000,1520000,1540000,1650000,1330000,792524,573025,411604
GYG1,22500000,22500000,22200000,25400000,30300000,32700000,31000000,42500000
GYS1,14200000,13600000,10300000,9520000,6330000,3530000,1340000,950602
H1-0,15600000,13100000,10600000,9640000,5470000,7110000,5460000,4700000
H1-10,4500000,3690000,1600000,2260000,1540000,1380000,1650000,2190000
H1-3,260000000,249000000,216000000,227000000,230000000,270000000,217000000,236000000
H1-4,18700000,23100000,15700000,24500000,20500000,25500000,17700000,27700000
H1-5,144000000,143000000,111000000,120000000,130000000,136000000,137000000,150000000
H2AC11;H2AC12;H2AC14;H2AC6;H2AJ,15100000,18500000,18000000,11500000,5690000,7540000,1560000,2340000
H2AX,217000000,200000000,131000000,101000000,77500000,84900000,26500000,31800000
H2AZ2,20500000,22000000,19500000,14200000,8920000,6170000,3490000,4820000
H2BC1,427000000,428000000,286000000,288000000,167000000,114000000,56200000,51300000
H2BC12;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9,144000000,96800000,74000000,66100000,41500000,28600000,18800000,15900000
H2BC19P;H2BC20P,37700000,30700000,22300000,18200000,7390000,4360000,4140000,2940000
H3-3A;H3-4;H3C1;H3C15,84900000,63600000,53800000,51100000,30100000,22600000,13400000,11700000
H4C1,73400000,58600000,42600000,38300000,21700000,15700000,8000000,7830000
H6PD,5150000,4760000,4110000,4360000,2830000,1550000,1050000,773137
HACD2,7810000,6690000,1980000,2390000,3360000,2500000,1450000,1550000
HACD3,80100000,66500000,33000000,30600000,17900000,10900000,6840000,6660000
HACL1,5550000,5020000,4420000,3780000,4210000,4220000,2900000,1890000
HADH,50100000,48400000,34700000,26400000,14200000,9590000,5340000,5280000
HADHA,78900000,72000000,55900000,56000000,41300000,24200000,9430000,6950000
HADHB,55400000,46800000,42500000,39800000,26100000,15400000,6010000,4470000
HAGH,14600000,14100000,10600000,11900000,10300000,13600000,10400000,9840000
HARS1,173000000,167000000,134000000,117000000,85200000,47400000,22200000,15400000
HARS2,12000000,9740000,7020000,6080000,4280000,3910000,1440000,898803
HAT1,35600000,29100000,22900000,14600000,8700000,8250000,4880000,2400000
HAUS1,1510000,1200000,995684,958477,1170000,1010000,740309,566064
HAUS6,2040000,1380000,1110000,977396,789862,847945,803643,775298
HAUS8,639036,723058,451947,303922,300002,344211,635934,1170000
HAX1,5240000,3900000,2720000,2320000,1300000,1140000,1050000,1210000
HBA1,4120000,2980000,3740000,3030000,3970000,2890000,3500000,3350000
HBB;HBD,8260000,7530000,7050000,7200000,7420000,10100000,4240000,8480000
HBS1L,8250000,6520000,3740000,3220000,2940000,3440000,2940000,5370000
HCCS,22400000,24000000,14500000,14100000,7940000,6600000,3630000,4680000
HCFC1,42900000,42500000,36000000,34400000,36300000,37300000,21800000,19300000
HDAC1,69100000,71400000,56200000,51100000,36700000,24300000,13600000,12800000
HDAC2,14200000,14800000,9690000,17000000,11000000,4690000,2970000,3450000
HDAC3,3250000,3160000,2340000,3030000,2660000,3350000,1380000,845950
HDAC4,765310,694120,622593,763531,868771,838678,561520,543033
HDAC7,5270000,4420000,5490000,4410000,4030000,4560000,4850000,5510000
HDDC2,4990000,15800000,4610000,5510000,6410000,13800000,6870000,5150000
HDDC3,2500000,2200000,2710000,2430000,2160000,1570000,959400,828431
HDGF,156000000,149000000,148000000,171000000,157000000,201000000,170000000,219000000
HDGFL2,10200000,10600000,8740000,8440000,10000000,11400000,11600000,13300000
HDHD2,2160000,2520000,2120000,1700000,2230000,2460000,2360000,2670000
HDHD3,12300000,13100000,9820000,8090000,9150000,12400000,7840000,4000000
HDHD5,27500000,28200000,15000000,11100000,5310000,2900000,1210000,979430
HDLBP,48500000,46400000,30200000,23600000,15600000,9980000,5230000,4980000
HEATR3,6140000,4960000,2440000,2020000,1610000,991299,491606,444908
HEBP1,3630000,3890000,3580000,2780000,3070000,3310000,931896,724046
HEBP2,22600000,21200000,17900000,19000000,24600000,25100000,19200000,27200000
HELLS,7810000,5800000,3870000,2380000,102755,810761,2740000,1480000
HELZ,1570000,1380000,1050000,1280000,1440000,829827,884193,1050000
HERC4,46700000,44600000,42500000,40200000,22500000,12100000,5570000,4380000
HERPUD1,12700000,13500000,8550000,8570000,7930000,10700000,8430000,10400000
HERPUD2,1970000,1650000,1790000,1520000,2160000,2500000,1710000,1630000
HEXA,40300000,37200000,36100000,30000000,35100000,26200000,8380000,6080000
HEXB,49800000,46400000,39900000,42800000,39300000,33700000,18000000,9450000
HEXIM1,4530000,4580000,3750000,3980000,4230000,5910000,5540000,8340000
HEXIM2,121870,246824,131365,210830,270304,362357,285063,323405
HGD,1820000,1600000,2130000,1710000,2980000,4280000,3930000,2820000
HGH1,7970000,7160000,4110000,3830000,2330000,1490000,671431,899921
HGS,22700000,22100000,18200000,17800000,16000000,14900000,10600000,9210000
HIBADH,26600000,27100000,23400000,25800000,27200000,34500000,32500000,26100000
HIBCH,31000000,25700000,28200000,23500000,17700000,7260000,3560000,5130000
HIKESHI,6590000,5930000,3840000,2770000,1870000,1240000,620174,512019
HILPDA,1670000,1470000,843356,976734,866730,1270000,884308,1170000
HINT1,121000000,131000000,107000000,114000000,113000000,115000000,89600000,92800000
HINT2,33900000,33100000,42000000,39400000,38200000,40500000,31300000,22800000
HINT3,2400000,1850000,2150000,1700000,1490000,1010000,443097,530921
HIP1,1680000,977016,1520000,1310000,1170000,1320000,766759,557157
HIP1R,45600000,39100000,24500000,21800000,14500000,8500000,5600000,4530000
HIRIP3,3360000,3520000,2050000,2680000,3540000,3520000,2740000,3490000
HK1,43500000,41100000,32100000,22300000,11100000,6280000,3110000,3270000
HK2,15600000,13600000,8540000,7030000,4070000,2250000,1230000,1100000
HLA-A,182000000,170000000,164000000,170000000,156000000,176000000,165000000,162000000
HLA-B,45300000,36400000,29600000,23700000,26100000,28200000,24100000,19300000
HLA-C,43200000,33600000,35600000,32700000,26400000,24700000,23000000,26200000
HLA-E,1290000,1400000,487996,538454,641457,602816,373586,773478
HLA-F,2090000,2210000,729272,1250000,1190000,1310000,1130000,1200000
HLA-H,9670000,8490000,7390000,7770000,6270000,7540000,4590000,4970000
HM13,196000000,192000000,119000000,115000000,66900000,69300000,53700000,51500000
HMBS,21900000,20200000,18500000,17800000,21800000,25200000,25300000,28900000
HMG20A,2410000,2290000,2140000,2130000,2100000,2630000,2190000,2260000
HMGA1,50400000,53900000,54800000,77800000,114000000,168000000,267000000,186000000
HMGB1,605000000,545000000,422000000,440000000,514000000,509000000,468000000,421000000
HMGB2,128000000,137000000,141000000,153000000,142000000,120000000,178000000,146000000
HMGB3,55800000,57700000,44300000,49500000,57400000,68800000,60600000,61800000
HMGCL,20600000,18100000,14800000,12900000,10200000,8250000,6230000,4950000
HMGCS1,16600000,16600000,12600000,11000000,9400000,7370000,3430000,3350000
HMGN1,12900000,11900000,6310000,5590000,17200000,24500000,25500000,37200000
HMGN2,361000000,390000000,166000000,229000000,519000000,782000000,788000000,959000000
HMGN3,575312,858251,283241,364843,611587,1060000,1160000,2060000
HMGN4,11400000,11100000,6810000,5490000,10300000,11500000,13600000,16300000
HMGN5,4350000,6520000,7470000,5820000,6620000,8200000,7260000,7940000
HMOX2,72700000,63900000,56400000,46600000,31600000,24200000,14300000,12200000
HNMT,15600000,15000000,6920000,9200000,8130000,4370000,2730000,1950000
HNRNPA0,21900000,21600000,8830000,10700000,5650000,3980000,2930000,3970000
HNRNPA1,196000000,190000000,156000000,148000000,135000000,87900000,39400000,27400000
HNRNPA2B1,676000000,662000000,434000000,439000000,390000000,279000000,163000000,150000000
HNRNPA3,60500000,63300000,50500000,60400000,37100000,24500000,13100000,14800000
HNRNPAB,173000000,152000000,46200000,89100000,182000000,168000000,166000000,148000000
HNRNPC,48700000,44400000,30500000,27900000,20200000,13600000,8880000,9170000
HNRNPD,250000000,285000000,182000000,200000000,236000000,296000000,230000000,246000000
HNRNPDL,32700000,28700000,23800000,28400000,25500000,29200000,30900000,43000000
HNRNPF,142000000,122000000,128000000,105000000,73800000,35900000,20600000,17500000
HNRNPH1,101000000,98000000,74100000,52800000,32100000,14500000,7900000,6540000
HNRNPH2,22600000,22000000,7490000,7530000,4650000,2040000,1060000,1060000
HNRNPH3,35800000,35100000,22500000,16000000,8310000,8530000,6780000,6310000
HNRNPK,380000000,391000000,332000000,283000000,209000000,142000000,93400000,98100000
HNRNPL,86400000,103000000,53100000,37400000,17700000,9320000,4520000,4300000
HNRNPLL,9700000,8020000,4390000,3540000,2600000,1190000,508657,844702
HNRNPM,99300000,95100000,55400000,46500000,32800000,25700000,18300000,19400000
HNRNPR,51000000,44500000,38000000,31200000,17300000,9530000,5290000,5260000
HNRNPU,231000000,180000000,124000000,126000000,97100000,70600000,49700000,44500000
HNRNPUL1,44800000,41000000,35100000,27200000,20800000,15500000,10600000,12100000
HNRNPUL2,88600000,90800000,62200000,51800000,32500000,21400000,12900000,13900000
HOMER1,1940000,1740000,1660000,1270000,1440000,1700000,1080000,840815
HOOK1,12200000,11400000,7100000,7430000,5570000,4910000,3130000,2840000
HOXB9,2860000,2800000,1510000,1820000,1690000,1160000,964693,1210000
HP1BP3,7160000,5640000,3980000,4190000,4350000,5150000,4010000,5150000
HPCAL1,14500000,15000000,13400000,14200000,13700000,15500000,15400000,18300000
HPDL,33100000,30200000,23800000,22000000,23400000,29200000,23900000,36600000
HPRT1,31700000,30400000,27200000,32300000,29000000,39200000,49500000,54300000
HRAS,4680000,3870000,4040000,4540000,2990000,2340000,1100000,529070
HRNR,1350000,217315,642558,1020000,402205,447996,581538,1690000
HS1BP3,2810000,1910000,3650000,3690000,3660000,2420000,1090000,384360
HS2ST1,10800000,9890000,6450000,6150000,3400000,2450000,1340000,1040000
HSBP1,5830000,5750000,5130000,4840000,7670000,8790000,11100000,11800000
HSCB,3820000,4440000,5320000,5300000,4980000,2740000,1940000,1820000
